"country","date","cases","mortality","hospitalization","icu"
"Austria",2021-11-06,9943,31,NA,NA
"Austria",2021-11-07,8554,20,NA,NA
"Austria",2021-11-08,8178,13,NA,NA
"Austria",2021-11-09,7712,39,NA,NA
"Austria",2021-11-10,11398,23,NA,NA
"Austria",2021-11-11,11975,24,NA,NA
"Austria",2021-11-12,11798,40,NA,NA
"Austria",2021-11-13,13152,48,NA,NA
"Austria",2021-11-14,11552,17,NA,NA
"Austria",2021-11-15,11889,40,NA,NA
"Austria",2021-11-16,10363,61,NA,NA
"Austria",2021-11-17,14416,41,NA,NA
"Austria",2021-11-18,15145,55,NA,NA
"Austria",2021-11-19,15809,48,NA,NA
"Austria",2021-11-20,15297,42,NA,NA
"Austria",2021-11-21,14042,22,NA,NA
"Austria",2021-11-22,13806,27,NA,NA
"Austria",2021-11-23,9513,72,NA,NA
"Austria",2021-11-24,15365,66,NA,NA
"Austria",2021-11-25,13592,53,NA,NA
"Austria",2021-11-26,12245,51,NA,NA
"Austria",2021-11-27,11671,65,NA,NA
"Austria",2021-11-28,10478,39,NA,NA
"Austria",2021-11-29,8526,37,NA,NA
"Austria",2021-11-30,8186,67,NA,NA
"Austria",2021-12-01,10367,61,NA,NA
"Austria",2021-12-02,8882,72,NA,NA
"Austria",2021-12-03,6738,68,NA,NA
"Austria",2021-12-04,7304,60,NA,NA
"Austria",2021-12-05,5192,43,NA,NA
"Austria",2021-12-06,4625,48,NA,NA
"Austria",2021-12-07,4233,77,NA,NA
"Austria",2021-12-08,5663,58,NA,NA
"Austria",2021-12-09,4437,32,NA,NA
"Austria",2021-12-10,3659,65,NA,NA
"Austria",2021-12-11,4460,67,NA,NA
"Austria",2021-12-12,2479,19,NA,NA
"Austria",2021-12-13,4170,56,NA,NA
"Austria",2021-12-14,2859,64,NA,NA
"Austria",2021-12-15,4224,51,NA,NA
"Austria",2021-12-16,3046,53,NA,NA
"Austria",2021-12-17,2899,52,NA,NA
"Austria",2021-12-18,2167,24,NA,NA
"Austria",2021-12-19,2242,17,NA,NA
"Austria",2021-12-20,1792,17,NA,NA
"Austria",2021-12-21,2528,42,NA,NA
"Austria",2021-12-22,2269,29,NA,NA
"Austria",2021-12-23,2147,28,NA,NA
"Austria",2021-12-24,2374,22,NA,NA
"Austria",2021-12-25,2085,9,NA,NA
"Austria",2021-12-26,1717,8,NA,NA
"Austria",2021-12-27,1550,16,NA,NA
"Austria",2021-12-28,2416,22,NA,NA
"Austria",2021-12-29,3251,17,NA,NA
"Austria",2021-12-30,3225,12,NA,NA
"Austria",2021-12-31,3624,32,NA,NA
"Austria",2022-01-01,3608,16,NA,NA
"Austria",2022-01-02,3283,3,NA,NA
"Austria",2022-01-03,3319,7,NA,NA
"Austria",2022-01-04,5496,25,NA,NA
"Austria",2022-01-05,9761,18,NA,NA
"Austria",2022-01-06,8853,21,NA,NA
"Austria",2022-01-07,8786,7,NA,NA
"Austria",2022-01-08,7405,14,NA,NA
"Austria",2022-01-09,10291,4,NA,NA
"Austria",2022-01-10,10804,7,NA,NA
"Austria",2022-01-11,11516,17,NA,NA
"Austria",2022-01-12,17006,10,NA,NA
"Austria",2022-01-13,15852,16,NA,NA
"Austria",2022-01-14,16822,7,NA,NA
"Austria",2022-01-15,16749,10,NA,NA
"Austria",2022-01-16,15419,5,NA,NA
"Austria",2022-01-17,15717,2,NA,NA
"Austria",2022-01-18,16685,20,NA,NA
"Austria",2022-01-19,27677,14,NA,NA
"Austria",2022-01-20,1833,0,NA,NA
"Austria",2022-01-21,25418,0,NA,NA
"Austria",2022-01-22,46669,29,NA,NA
"Austria",2022-01-23,22453,6,NA,NA
"Austria",2022-01-24,25610,9,NA,NA
"Austria",2022-01-25,24946,19,NA,NA
"Austria",2022-01-26,34011,11,NA,NA
"Austria",2022-01-27,43053,12,NA,NA
"Austria",2022-01-28,38631,19,NA,NA
"Austria",2022-01-29,34748,16,NA,NA
"Austria",2022-01-30,27127,14,NA,NA
"Austria",2022-01-31,27411,12,NA,NA
"Austria",2022-02-01,25894,24,NA,NA
"Austria",2022-02-02,39410,16,NA,NA
"Austria",2022-02-03,38135,24,NA,NA
"Austria",2022-02-04,36329,25,NA,NA
"Austria",2022-02-05,32258,22,NA,NA
"Austria",2022-02-06,29324,18,NA,NA
"Austria",2022-02-07,27299,14,NA,NA
"Austria",2022-02-08,27087,25,NA,NA
"Austria",2022-02-09,38309,22,NA,NA
"Austria",2022-02-10,35250,22,NA,NA
"Austria",2022-02-11,32712,22,NA,NA
"Austria",2022-02-12,31128,23,NA,NA
"Austria",2022-02-13,25951,12,NA,NA
"Austria",2022-02-14,24565,20,NA,NA
"Austria",2022-02-15,25177,35,NA,NA
"Austria",2022-02-16,38256,44,NA,NA
"Austria",2022-02-17,30914,32,NA,NA
"Austria",2022-02-18,31166,34,NA,NA
"Austria",2022-02-19,0,0,NA,NA
"Austria",2022-02-20,48357,44,NA,NA
"Austria",2022-02-21,21436,13,NA,NA
"Austria",2022-02-22,21427,37,NA,NA
"Austria",2022-02-23,34409,30,NA,NA
"Austria",2022-02-24,28591,39,NA,NA
"Austria",2022-02-25,31324,25,NA,NA
"Austria",2022-02-26,25972,37,NA,NA
"Austria",2022-02-27,23274,25,NA,NA
"Austria",2022-02-28,20210,22,NA,NA
"Austria",2022-03-01,24788,32,NA,NA
"Austria",2022-03-02,39493,47,NA,NA
"Austria",2022-03-03,31566,36,NA,NA
"Austria",2022-03-04,32419,36,NA,NA
"Austria",2022-03-05,31289,26,NA,NA
"Austria",2022-03-06,28463,22,NA,NA
"Austria",2022-03-07,26153,18,NA,NA
"Austria",2022-03-08,30939,45,NA,NA
"Austria",2022-03-09,47795,42,NA,NA
"Austria",2022-03-10,49432,23,NA,NA
"Austria",2022-03-11,49323,27,NA,NA
"Austria",2022-03-12,44465,17,NA,NA
"Austria",2022-03-13,38060,27,NA,NA
"Austria",2022-03-14,34220,14,NA,NA
"Austria",2022-03-15,37125,40,NA,NA
"Austria",2022-03-16,58583,28,NA,NA
"Austria",2022-03-17,52045,31,NA,NA
"Austria",2022-03-18,51112,24,NA,NA
"Austria",2022-03-19,41999,43,NA,NA
"Austria",2022-03-20,37192,22,NA,NA
"Austria",2022-03-21,31872,23,NA,NA
"Austria",2022-03-22,34340,55,NA,NA
"Austria",2022-03-23,53071,43,NA,NA
"Austria",2022-03-24,41607,49,NA,NA
"Austria",2022-03-25,37910,40,NA,NA
"Austria",2022-03-26,33508,46,NA,NA
"Austria",2022-03-27,0,0,NA,NA
"Austria",2022-03-28,49071,41,NA,NA
"Austria",2022-03-29,22830,58,NA,NA
"Austria",2022-03-30,34743,48,NA,NA
"Austria",2022-03-31,25893,53,NA,NA
"Belgium",2020-02-04,1,NA,NA,NA
"Belgium",2020-02-05,0,NA,NA,NA
"Belgium",2020-02-06,0,NA,NA,NA
"Belgium",2020-02-07,0,NA,NA,NA
"Belgium",2020-02-08,0,NA,NA,NA
"Belgium",2020-02-09,0,NA,NA,NA
"Belgium",2020-02-10,0,NA,NA,NA
"Belgium",2020-02-11,0,NA,NA,NA
"Belgium",2020-02-12,0,NA,NA,NA
"Belgium",2020-02-13,0,NA,NA,NA
"Belgium",2020-02-14,0,NA,NA,NA
"Belgium",2020-02-15,0,NA,NA,NA
"Belgium",2020-02-16,0,NA,NA,NA
"Belgium",2020-02-17,0,NA,NA,NA
"Belgium",2020-02-18,0,NA,NA,NA
"Belgium",2020-02-19,0,NA,NA,NA
"Belgium",2020-02-20,0,NA,NA,NA
"Belgium",2020-02-21,0,NA,NA,NA
"Belgium",2020-02-22,0,NA,NA,NA
"Belgium",2020-02-23,0,NA,NA,NA
"Belgium",2020-02-24,0,NA,NA,NA
"Belgium",2020-02-25,0,NA,NA,NA
"Belgium",2020-02-26,0,NA,NA,NA
"Belgium",2020-02-27,0,NA,NA,NA
"Belgium",2020-02-28,0,NA,NA,NA
"Belgium",2020-02-29,0,NA,NA,NA
"Belgium",2020-03-01,1,NA,NA,NA
"Belgium",2020-03-02,6,NA,NA,NA
"Belgium",2020-03-03,5,NA,NA,NA
"Belgium",2020-03-04,10,NA,NA,NA
"Belgium",2020-03-05,27,NA,NA,NA
"Belgium",2020-03-06,59,NA,NA,NA
"Belgium",2020-03-07,60,NA,NA,NA
"Belgium",2020-03-08,31,NA,NA,NA
"Belgium",2020-03-09,39,NA,NA,NA
"Belgium",2020-03-10,28,NA,NA,NA
"Belgium",2020-03-11,47,3,NA,NA
"Belgium",2020-03-12,0,0,NA,NA
"Belgium",2020-03-13,245,0,NA,NA
"Belgium",2020-03-14,130,1,NA,NA
"Belgium",2020-03-15,197,0,NA,NA
"Belgium",2020-03-16,172,1,NA,NA
"Belgium",2020-03-17,185,5,NA,NA
"Belgium",2020-03-18,243,4,NA,NA
"Belgium",2020-03-19,309,7,NA,NA
"Belgium",2020-03-20,462,16,NA,NA
"Belgium",2020-03-21,558,30,184.428571428571,NA
"Belgium",2020-03-22,586,8,214.142857142857,NA
"Belgium",2020-03-23,342,13,239.857142857143,NA
"Belgium",2020-03-24,526,34,282,NA
"Belgium",2020-03-25,668,56,334,NA
"Belgium",2020-03-26,1298,42,374.142857142857,NA
"Belgium",2020-03-27,1049,69,416,NA
"Belgium",2020-03-28,1850,64,461.714285714286,NA
"Belgium",2020-03-29,1702,78,499.857142857143,NA
"Belgium",2020-03-30,1063,82,531,NA
"Belgium",2020-03-31,876,192,549.571428571429,NA
"Belgium",2020-04-01,1189,123,557.571428571429,NA
"Belgium",2020-04-02,1384,183,568.714285714286,NA
"Belgium",2020-04-03,1422,132,556.571428571429,NA
"Belgium",2020-04-04,1661,140,536.571428571429,NA
"Belgium",2020-04-05,1260,164,510.142857142857,NA
"Belgium",2020-04-06,1123,185,487,NA
"Belgium",2020-04-07,1380,403,476.285714285714,NA
"Belgium",2020-04-08,1209,205,457,NA
"Belgium",2020-04-09,1580,283,442,NA
"Belgium",2020-04-10,1684,496,431.857142857143,NA
"Belgium",2020-04-11,1351,327,416.142857142857,NA
"Belgium",2020-04-12,1629,254,404.285714285714,NA
"Belgium",2020-04-13,942,303,392.857142857143,NA
"Belgium",2020-04-14,530,254,361.142857142857,NA
"Belgium",2020-04-15,2454,283,340.142857142857,NA
"Belgium",2020-04-16,1236,417,318.142857142857,NA
"Belgium",2020-04-17,1329,306,300.285714285714,NA
"Belgium",2020-04-18,1045,290,282.142857142857,NA
"Belgium",2020-04-19,1313,230,275,NA
"Belgium",2020-04-20,1487,145,266.428571428571,NA
"Belgium",2020-04-21,973,170,267.714285714286,NA
"Belgium",2020-04-22,933,264,253.285714285714,NA
"Belgium",2020-04-23,908,228,237.714285714286,NA
"Belgium",2020-04-24,1496,189,225.571428571429,NA
"Belgium",2020-04-25,1032,238,216.714285714286,NA
"Belgium",2020-04-26,809,177,202.857142857143,NA
"Belgium",2020-04-27,553,113,195,NA
"Belgium",2020-04-28,647,124,181.142857142857,NA
"Belgium",2020-04-29,525,170,176.714285714286,NA
"Belgium",2020-04-30,660,93,169.428571428571,NA
"Belgium",2020-05-01,513,109,157,NA
"Belgium",2020-05-02,485,62,139.714285714286,NA
"Belgium",2020-05-03,389,79,130,NA
"Belgium",2020-05-04,361,80,124.714285714286,NA
"Belgium",2020-05-05,242,92,118.714285714286,NA
"Belgium",2020-05-06,272,323,106.714285714286,NA
"Belgium",2020-05-07,639,76,102.285714285714,NA
"Belgium",2020-05-08,591,106,94.4285714285714,NA
"Belgium",2020-05-09,585,60,94.8571428571429,NA
"Belgium",2020-05-10,485,75,94.8571428571429,NA
"Belgium",2020-05-11,368,51,88.5714285714286,NA
"Belgium",2020-05-12,330,54,81.5714285714286,NA
"Belgium",2020-05-13,202,82,79,NA
"Belgium",2020-05-14,307,60,71,NA
"Belgium",2020-05-15,356,56,69,NA
"Belgium",2020-05-16,345,46,65.7142857142857,NA
"Belgium",2020-05-17,291,47,63.2857142857143,NA
"Belgium",2020-05-18,279,28,63.8571428571429,NA
"Belgium",2020-05-19,232,28,61.7142857142857,NA
"Belgium",2020-05-20,192,42,60.8571428571429,NA
"Belgium",2020-05-21,252,36,60.4285714285714,NA
"Belgium",2020-05-22,276,26,56.4285714285714,NA
"Belgium",2020-05-23,299,25,55.5714285714286,NA
"Belgium",2020-05-24,282,43,53.5714285714286,NA
"Belgium",2020-05-25,250,32,51.7142857142857,NA
"Belgium",2020-05-26,113,22,48.8571428571429,NA
"Belgium",2020-05-27,137,30,45.4285714285714,NA
"Belgium",2020-05-28,257,24,40.4285714285714,NA
"Belgium",2020-05-29,212,42,39.1428571428571,NA
"Belgium",2020-05-30,125,23,37.1428571428571,NA
"Belgium",2020-05-31,195,14,36.4285714285714,NA
"Belgium",2020-06-01,136,19,35,NA
"Belgium",2020-06-02,98,19,34.5714285714286,NA
"Belgium",2020-06-03,70,17,30.1428571428571,NA
"Belgium",2020-06-04,82,26,31,NA
"Belgium",2020-06-05,140,18,31.2857142857143,NA
"Belgium",2020-06-06,165,14,28.5714285714286,NA
"Belgium",2020-06-07,154,15,28.2857142857143,NA
"Belgium",2020-06-08,122,11,26.7142857142857,NA
"Belgium",2020-06-09,89,13,25,NA
"Belgium",2020-06-10,132,10,24.7142857142857,NA
"Belgium",2020-06-11,142,7,24.5714285714286,NA
"Belgium",2020-06-12,108,10,23.8571428571429,NA
"Belgium",2020-06-13,99,4,22.1428571428571,NA
"Belgium",2020-06-14,111,5,21,NA
"Belgium",2020-06-15,71,6,20.1428571428571,NA
"Belgium",2020-06-16,55,2,20.5714285714286,NA
"Belgium",2020-06-17,89,12,20.4285714285714,NA
"Belgium",2020-06-18,104,8,18.7142857142857,NA
"Belgium",2020-06-19,128,12,18.1428571428571,NA
"Belgium",2020-06-20,74,1,19.1428571428571,NA
"Belgium",2020-06-21,0,0,18.5714285714286,NA
"Belgium",2020-06-22,0,0,18.8571428571429,NA
"Belgium",2020-06-23,260,17,16.7142857142857,NA
"Belgium",2020-06-24,88,9,16.2857142857143,NA
"Belgium",2020-06-25,109,4,16.2857142857143,NA
"Belgium",2020-06-26,99,5,15.8571428571429,NA
"Belgium",2020-06-27,103,1,15.5714285714286,NA
"Belgium",2020-06-28,86,0,14.8571428571429,NA
"Belgium",2020-06-29,66,0,14.8571428571429,NA
"Belgium",2020-06-30,66,15,15.5714285714286,NA
"Belgium",2020-07-01,82,7,14.5714285714286,NA
"Belgium",2020-07-02,89,7,13.4285714285714,NA
"Belgium",2020-07-03,129,4,11.7142857142857,NA
"Belgium",2020-07-04,111,6,11.7142857142857,NA
"Belgium",2020-07-05,178,0,11.7142857142857,NA
"Belgium",2020-07-06,42,3,11.1428571428571,NA
"Belgium",2020-07-07,0,0,11.1428571428571,NA
"Belgium",2020-07-08,65,2,11.1428571428571,NA
"Belgium",2020-07-09,87,2,10.8571428571429,NA
"Belgium",2020-07-10,147,3,10.8571428571429,NA
"Belgium",2020-07-11,112,1,10.1428571428571,NA
"Belgium",2020-07-12,238,0,10.1428571428571,NA
"Belgium",2020-07-13,0,0,10,NA
"Belgium",2020-07-14,74,5,10.1428571428571,NA
"Belgium",2020-07-15,91,1,10.4285714285714,NA
"Belgium",2020-07-16,366,7,10.7142857142857,NA
"Belgium",2020-07-17,261,5,11.4285714285714,NA
"Belgium",2020-07-18,207,0,13.7142857142857,NA
"Belgium",2020-07-19,0,0,15.2857142857143,NA
"Belgium",2020-07-20,388,5,16,NA
"Belgium",2020-07-21,164,0,14.5714285714286,NA
"Belgium",2020-07-22,369,3,16.2857142857143,NA
"Belgium",2020-07-23,220,4,19.1428571428571,NA
"Belgium",2020-07-24,352,5,22.4285714285714,NA
"Belgium",2020-07-25,528,4,22.2857142857143,NA
"Belgium",2020-07-26,299,0,21.8571428571429,NA
"Belgium",2020-07-27,402,1,23.8571428571429,NA
"Belgium",2020-07-28,234,11,28.5714285714286,NA
"Belgium",2020-07-29,673,3,30.2857142857143,NA
"Belgium",2020-07-30,671,4,29.8571428571429,NA
"Belgium",2020-07-31,745,1,27.7142857142857,NA
"Belgium",2020-08-01,651,4,28.1428571428571,NA
"Belgium",2020-08-02,447,0,30.1428571428571,NA
"Belgium",2020-08-03,465,5,30.2857142857143,NA
"Belgium",2020-08-04,334,2,27.2857142857143,NA
"Belgium",2020-08-05,510,7,29.4285714285714,NA
"Belgium",2020-08-06,858,2,29.8571428571429,NA
"Belgium",2020-08-07,768,5,31.8571428571429,NA
"Belgium",2020-08-08,617,4,33.1428571428571,NA
"Belgium",2020-08-09,751,2,32.2857142857143,NA
"Belgium",2020-08-10,468,7,34,NA
"Belgium",2020-08-11,388,6,38.5714285714286,NA
"Belgium",2020-08-12,639,15,36.4285714285714,NA
"Belgium",2020-08-13,544,16,38.2857142857143,NA
"Belgium",2020-08-14,922,8,38.2857142857143,NA
"Belgium",2020-08-15,756,11,39,NA
"Belgium",2020-08-16,454,4,39.8571428571429,NA
"Belgium",2020-08-17,211,5,37,NA
"Belgium",2020-08-18,363,15,34.5714285714286,NA
"Belgium",2020-08-19,582,10,35.1428571428571,NA
"Belgium",2020-08-20,699,7,32.8571428571429,NA
"Belgium",2020-08-21,716,9,32.5714285714286,NA
"Belgium",2020-08-22,574,3,30.1428571428571,NA
"Belgium",2020-08-23,468,4,28.5714285714286,NA
"Belgium",2020-08-24,156,4,28,NA
"Belgium",2020-08-25,355,0,24.7142857142857,NA
"Belgium",2020-08-26,583,NA,22.1428571428571,NA
"Belgium",2020-08-27,470,5,20.8571428571429,NA
"Belgium",2020-08-28,452,2,19.1428571428571,NA
"Belgium",2020-08-29,647,5,16.5714285714286,NA
"Belgium",2020-08-30,443,3,16,NA
"Belgium",2020-08-31,194,1,16.1428571428571,NA
"Belgium",2020-09-01,251,2,18.4285714285714,NA
"Belgium",2020-09-02,424,1,19.1428571428571,NA
"Belgium",2020-09-03,633,1,18,NA
"Belgium",2020-09-04,630,2,18.4285714285714,NA
"Belgium",2020-09-05,651,5,19.5714285714286,NA
"Belgium",2020-09-06,542,1,20,NA
"Belgium",2020-09-07,402,2,21.1428571428571,NA
"Belgium",2020-09-08,372,3,23.1428571428571,NA
"Belgium",2020-09-09,550,5,22.8571428571429,NA
"Belgium",2020-09-10,877,0,25.1428571428571,NA
"Belgium",2020-09-11,969,2,26.4285714285714,NA
"Belgium",2020-09-12,941,4,29.1428571428571,NA
"Belgium",2020-09-13,977,2,32.5714285714286,NA
"Belgium",2020-09-14,851,2,33.7142857142857,NA
"Belgium",2020-09-15,489,3,34.8571428571429,NA
"Belgium",2020-09-16,1153,5,38,NA
"Belgium",2020-09-17,2028,1,40.8571428571429,NA
"Belgium",2020-09-18,1673,1,44.7142857142857,NA
"Belgium",2020-09-19,1099,7,48,NA
"Belgium",2020-09-20,1547,4,49.2857142857143,NA
"Belgium",2020-09-21,1097,2,53.1428571428571,NA
"Belgium",2020-09-22,1834,5,56.8571428571429,NA
"Belgium",2020-09-23,1661,4,60.8571428571429,NA
"Belgium",2020-09-24,1881,6,67.1428571428571,NA
"Belgium",2020-09-25,2208,4,69.4285714285714,NA
"Belgium",2020-09-26,1827,5,68.8571428571429,NA
"Belgium",2020-09-27,1376,6,69,NA
"Belgium",2020-09-28,1174,7,70.8571428571429,NA
"Belgium",2020-09-29,1762,14,73,NA
"Belgium",2020-09-30,1337,15,75.1428571428571,NA
"Belgium",2020-10-01,2607,7,74.7142857142857,NA
"Belgium",2020-10-02,3175,14,74.8571428571429,NA
"Belgium",2020-10-03,3389,7,78.4285714285714,NA
"Belgium",2020-10-04,2612,20,84.1428571428571,NA
"Belgium",2020-10-05,1968,14,86.5714285714286,NA
"Belgium",2020-10-06,2088,14,89.7142857142857,NA
"Belgium",2020-10-07,3577,16,97.7142857142857,NA
"Belgium",2020-10-08,5728,18,103.571428571429,NA
"Belgium",2020-10-09,5385,25,114.428571428571,NA
"Belgium",2020-10-10,7950,24,126.714285714286,NA
"Belgium",2020-10-11,5327,16,133.857142857143,NA
"Belgium",2020-10-12,3622,20,146.428571428571,NA
"Belgium",2020-10-13,7360,33,162.285714285714,NA
"Belgium",2020-10-14,8271,34,179.571428571429,NA
"Belgium",2020-10-15,10448,49,202.571428571429,NA
"Belgium",2020-10-16,10192,32,217,NA
"Belgium",2020-10-17,10964,33,245.571428571429,NA
"Belgium",2020-10-18,9138,21,264.142857142857,NA
"Belgium",2020-10-19,8227,30,277.714285714286,NA
"Belgium",2020-10-20,9679,46,306.857142857143,NA
"Belgium",2020-10-21,13227,50,331.285714285714,NA
"Belgium",2020-10-22,16746,49,363.857142857143,NA
"Belgium",2020-10-23,17568,70,416,NA
"Belgium",2020-10-24,17709,79,451,NA
"Belgium",2020-10-25,15622,73,487.857142857143,NA
"Belgium",2020-10-26,12687,89,526.571428571429,NA
"Belgium",2020-10-27,13571,139,566.428571428571,NA
"Belgium",2020-10-28,21048,132,612.428571428571,NA
"Belgium",2020-10-29,23921,138,636.428571428571,NA
"Belgium",2020-10-30,20056,144,655.142857142857,NA
"Belgium",2020-10-31,16915,173,669,NA
"Belgium",2020-11-01,11789,112,676,NA
"Belgium",2020-11-02,6337,121,685.571428571429,NA
"Belgium",2020-11-03,5186,268,713,NA
"Belgium",2020-11-04,15672,205,701,NA
"Belgium",2020-11-05,11128,189,685.142857142857,NA
"Belgium",2020-11-06,8703,188,664.857142857143,NA
"Belgium",2020-11-07,6124,199,637.571428571429,NA
"Belgium",2020-11-08,6621,148,614.285714285714,NA
"Belgium",2020-11-09,2393,161,590.142857142857,NA
"Belgium",2020-11-10,4293,345,550,NA
"Belgium",2020-11-11,7916,197,534.285714285714,NA
"Belgium",2020-11-12,5002,133,511,NA
"Belgium",2020-11-13,4619,215,499.571428571429,NA
"Belgium",2020-11-14,6268,197,491.714285714286,NA
"Belgium",2020-11-15,4659,118,476,NA
"Belgium",2020-11-16,1932,195,453.428571428571,NA
"Belgium",2020-11-17,2734,223,419.428571428571,NA
"Belgium",2020-11-18,5182,186,389.857142857143,NA
"Belgium",2020-11-19,4477,171,382.571428571429,NA
"Belgium",2020-11-20,3416,156,353.571428571429,NA
"Belgium",2020-11-21,3224,170,325,NA
"Belgium",2020-11-22,1875,96,312.142857142857,NA
"Belgium",2020-11-23,1123,137,301.571428571429,NA
"Belgium",2020-11-24,1901,183,290.857142857143,NA
"Belgium",2020-11-25,3164,139,280.428571428571,NA
"Belgium",2020-11-26,2565,142,265.285714285714,NA
"Belgium",2020-11-27,3297,120,252.571428571429,NA
"Belgium",2020-11-28,3619,122,247.428571428571,NA
"Belgium",2020-11-29,2151,86,238,NA
"Belgium",2020-11-30,746,98,225.428571428571,NA
"Belgium",2020-12-01,1867,141,211.571428571429,NA
"Belgium",2020-12-02,3040,125,204.857142857143,NA
"Belgium",2020-12-03,2605,122,196.142857142857,NA
"Belgium",2020-12-04,2582,109,194,NA
"Belgium",2020-12-05,2503,112,194.142857142857,NA
"Belgium",2020-12-06,1814,66,194.428571428571,NA
"Belgium",2020-12-07,859,66,197.857142857143,NA
"Belgium",2020-12-08,1957,121,198.857142857143,NA
"Belgium",2020-12-09,3071,96,191.285714285714,NA
"Belgium",2020-12-10,2754,89,192.857142857143,NA
"Belgium",2020-12-11,0,0,187.857142857143,NA
"Belgium",2020-12-12,2762,100,182,NA
"Belgium",2020-12-13,4978,159,187.142857142857,NA
"Belgium",2020-12-14,1074,103,184,NA
"Belgium",2020-12-15,2211,124,185.428571428571,NA
"Belgium",2020-12-16,3636,100,187.714285714286,NA
"Belgium",2020-12-17,3146,93,187.857142857143,NA
"Belgium",2020-12-18,2835,84,190.285714285714,NA
"Belgium",2020-12-19,2721,90,192.142857142857,NA
"Belgium",2020-12-20,2170,81,184.428571428571,NA
"Belgium",2020-12-21,981,71,186.428571428571,NA
"Belgium",2020-12-22,2198,124,185.571428571429,NA
"Belgium",2020-12-23,3212,118,184,NA
"Belgium",2020-12-24,2583,99,184.428571428571,NA
"Belgium",2020-12-25,2342,51,177.285714285714,NA
"Belgium",2020-12-26,784,69,162.571428571429,NA
"Belgium",2020-12-27,847,42,166.142857142857,NA
"Belgium",2020-12-28,857,34,167.714285714286,NA
"Belgium",2020-12-29,1677,127,166.142857142857,NA
"Belgium",2020-12-30,2831,80,161.714285714286,NA
"Belgium",2020-12-31,2254,87,152.285714285714,NA
"Belgium",2021-01-01,1793,53,152.142857142857,NA
"Belgium",2021-01-02,880,63,154.285714285714,NA
"Belgium",2021-01-03,842,57,151.285714285714,NA
"Belgium",2021-01-04,876,49,145.571428571429,NA
"Belgium",2021-01-05,1848,77,137.142857142857,NA
"Belgium",2021-01-06,2997,56,135.142857142857,NA
"Belgium",2021-01-07,2923,53,136.714285714286,NA
"Belgium",2021-01-08,2048,56,135.428571428571,NA
"Belgium",2021-01-09,1991,46,139.285714285714,NA
"Belgium",2021-01-10,1569,40,131.857142857143,NA
"Belgium",2021-01-11,960,44,129.571428571429,NA
"Belgium",2021-01-12,2099,72,128.142857142857,NA
"Belgium",2021-01-13,2927,56,127.714285714286,NA
"Belgium",2021-01-14,2637,44,124.428571428571,NA
"Belgium",2021-01-15,2203,58,124.571428571429,NA
"Belgium",2021-01-16,2120,44,120.857142857143,NA
"Belgium",2021-01-17,1630,39,120,NA
"Belgium",2021-01-18,932,37,121.571428571429,NA
"Belgium",2021-01-19,1479,82,128.428571428571,NA
"Belgium",2021-01-20,3006,18,128.714285714286,NA
"Belgium",2021-01-21,2571,48,130.857142857143,NA
"Belgium",2021-01-22,2444,55,133.142857142857,NA
"Belgium",2021-01-23,2583,51,137.714285714286,NA
"Belgium",2021-01-24,1812,53,141.571428571429,NA
"Belgium",2021-01-25,1192,35,139.714285714286,NA
"Belgium",2021-01-26,1784,65,134.857142857143,NA
"Belgium",2021-01-27,3020,54,131.571428571429,NA
"Belgium",2021-01-28,2775,49,130.142857142857,NA
"Belgium",2021-01-29,2683,36,124.571428571429,NA
"Belgium",2021-01-30,2717,48,123.714285714286,NA
"Belgium",2021-01-31,2316,26,119.571428571429,NA
"Belgium",2021-02-01,1264,32,124.714285714286,NA
"Belgium",2021-02-02,1854,49,123.142857142857,NA
"Belgium",2021-02-03,3124,43,126.142857142857,NA
"Belgium",2021-02-04,2452,44,126.571428571429,NA
"Belgium",2021-02-05,2585,35,130.142857142857,NA
"Belgium",2021-02-06,2438,57,128.142857142857,NA
"Belgium",2021-02-07,1740,37,132.571428571429,NA
"Belgium",2021-02-08,873,34,124.571428571429,NA
"Belgium",2021-02-09,1851,49,127.571428571429,NA
"Belgium",2021-02-10,2617,40,126.142857142857,NA
"Belgium",2021-02-11,2149,39,125.571428571429,NA
"Belgium",2021-02-12,2120,48,123.857142857143,NA
"Belgium",2021-02-13,1895,35,121.571428571429,NA
"Belgium",2021-02-14,1516,28,119.142857142857,NA
"Belgium",2021-02-15,857,40,120.857142857143,NA
"Belgium",2021-02-16,1717,48,118.285714285714,NA
"Belgium",2021-02-17,2677,43,119.571428571429,NA
"Belgium",2021-02-18,2420,28,120.285714285714,NA
"Belgium",2021-02-19,3437,38,119.285714285714,NA
"Belgium",2021-02-20,2640,28,120,NA
"Belgium",2021-02-21,2094,16,119.571428571429,NA
"Belgium",2021-02-22,1121,20,124,NA
"Belgium",2021-02-23,2102,33,125.428571428571,NA
"Belgium",2021-02-24,3113,32,126.714285714286,NA
"Belgium",2021-02-25,3076,18,126.714285714286,NA
"Belgium",2021-02-26,2769,28,138,NA
"Belgium",2021-02-27,2760,18,144.285714285714,NA
"Belgium",2021-02-28,2097,25,149.857142857143,NA
"Belgium",2021-03-01,783,29,148.714285714286,NA
"Belgium",2021-03-02,2050,35,151.714285714286,NA
"Belgium",2021-03-03,3264,28,152,NA
"Belgium",2021-03-04,2643,27,156.142857142857,NA
"Belgium",2021-03-05,2759,19,148.714285714286,NA
