"YearWeekISO","ReportingCountry","FirstDose","SecondDose","DoseAdditional1","TargetGroup","Vaccine","Region"
"2021-W03","MT",0,0,0,"Age80+","MOD","MT"
"2021-W03","MT",2783,101,0,"Age80+","COM","MT"
"2021-W03","MT",0,0,0,"Age80+","AZ","MT"
"2021-W03","MT",1,0,0,"Age<18","COM","MT"
"2021-W03","MT",0,0,0,"Age<18","AZ","MT"
"2021-W03","MT",0,0,0,"Age<18","MOD","MT"
"2021-W03","MT",0,0,0,"AgeUNK","COM","MT"
"2021-W03","MT",0,0,0,"AgeUNK","MOD","MT"
"2021-W03","MT",0,0,0,"AgeUNK","AZ","MT"
"2021-W03","MT",0,0,0,"HCW","AZ","MT"
"2021-W03","MT",1819,1120,0,"HCW","COM","MT"
"2021-W03","MT",0,0,0,"HCW","MOD","MT"
"2021-W03","MT",1293,139,0,"LTCF","COM","MT"
"2021-W03","MT",0,0,0,"LTCF","AZ","MT"
"2021-W03","MT",0,0,0,"LTCF","MOD","MT"
"2021-W04","MT",4631,3005,0,"ALL","COM","MT"
"2021-W04","MT",126,111,0,"Age18_24","COM","MT"
"2021-W04","MT",1801,1457,0,"Age25_49","COM","MT"
"2021-W04","MT",794,650,0,"Age50_59","COM","MT"
"2021-W04","MT",370,315,0,"Age60_69","COM","MT"
"2021-W04","MT",256,125,0,"Age70_79","COM","MT"
"2021-W04","MT",1284,347,0,"Age80+","COM","MT"
"2021-W04","MT",1,0,0,"Age<18","COM","MT"
"2021-W04","MT",0,0,0,"AgeUNK","COM","MT"
"2021-W04","MT",1295,2031,0,"HCW","COM","MT"
"2021-W04","MT",967,141,0,"LTCF","COM","MT"
"2021-W05","MT",43,2,0,"ALL","MOD","MT"
"2021-W05","MT",6440,6419,0,"ALL","COM","MT"
"2021-W05","MT",10,0,0,"ALL","AZ","MT"
"2021-W05","MT",1,0,0,"Age18_24","MOD","MT"
"2021-W05","MT",148,159,0,"Age18_24","COM","MT"
"2021-W05","MT",1,0,0,"Age18_24","AZ","MT"
"2021-W05","MT",1646,1881,0,"Age25_49","COM","MT"
"2021-W05","MT",37,0,0,"Age25_49","MOD","MT"
"2021-W05","MT",5,0,0,"Age25_49","AZ","MT"
"2021-W05","MT",704,706,0,"Age50_59","COM","MT"
"2021-W05","MT",2,0,0,"Age50_59","AZ","MT"
"2021-W05","MT",4,0,0,"Age50_59","MOD","MT"
"2021-W05","MT",0,0,0,"Age60_69","MOD","MT"
"2021-W05","MT",420,348,0,"Age60_69","COM","MT"
"2021-W05","MT",1,0,0,"Age60_69","AZ","MT"
"2021-W05","MT",0,0,0,"Age70_79","MOD","MT"
"2021-W05","MT",261,194,0,"Age70_79","COM","MT"
"2021-W05","MT",1,0,0,"Age70_79","AZ","MT"
"2021-W05","MT",3261,3131,0,"Age80+","COM","MT"
"2021-W05","MT",1,2,0,"Age80+","MOD","MT"
"2021-W05","MT",0,0,0,"Age80+","AZ","MT"
"2021-W05","MT",1,0,0,"Age<18","COM","MT"
"2021-W05","MT",0,0,0,"AgeUNK","MOD","MT"
"2021-W05","MT",0,0,0,"AgeUNK","AZ","MT"
"2021-W05","MT",0,0,0,"AgeUNK","COM","MT"
"2021-W05","MT",779,1952,0,"HCW","COM","MT"
"2021-W05","MT",0,0,0,"HCW","MOD","MT"
"2021-W05","MT",0,0,0,"HCW","AZ","MT"
"2021-W05","MT",436,348,0,"LTCF","COM","MT"
"2021-W05","MT",1,0,0,"LTCF","MOD","MT"
"2021-W05","MT",1,0,0,"LTCF","AZ","MT"
"2021-W06","MT",158,0,0,"ALL","AZ","MT"
"2021-W06","MT",379,4,0,"ALL","MOD","MT"
"2021-W06","MT",5827,4737,0,"ALL","COM","MT"
"2021-W06","MT",51,0,0,"Age18_24","AZ","MT"
"2021-W06","MT",189,110,0,"Age18_24","COM","MT"
"2021-W06","MT",8,0,0,"Age18_24","MOD","MT"
"2021-W06","MT",166,2,0,"Age25_49","MOD","MT"
"2021-W06","MT",105,0,0,"Age25_49","AZ","MT"
"2021-W06","MT",1349,383,0,"Age25_49","COM","MT"
"2021-W06","MT",2,0,0,"Age50_59","AZ","MT"
"2021-W06","MT",455,859,0,"Age50_59","COM","MT"
"2021-W06","MT",72,0,0,"Age50_59","MOD","MT"
"2021-W06","MT",126,1,0,"Age60_69","MOD","MT"
"2021-W06","MT",257,364,0,"Age60_69","COM","MT"
"2021-W06","MT",0,0,0,"Age60_69","AZ","MT"
"2021-W06","MT",0,0,0,"Age70_79","AZ","MT"
"2021-W06","MT",6,0,0,"Age70_79","MOD","MT"
"2021-W06","MT",183,307,0,"Age70_79","COM","MT"
"2021-W06","MT",0,0,0,"Age80+","AZ","MT"
"2021-W06","MT",3394,2714,0,"Age80+","COM","MT"
"2021-W06","MT",1,1,0,"Age80+","MOD","MT"
"2021-W06","MT",1,1,0,"Age<18","COM","MT"
"2021-W06","MT",0,0,0,"AgeUNK","MOD","MT"
"2021-W06","MT",0,0,0,"AgeUNK","AZ","MT"
"2021-W06","MT",0,0,0,"AgeUNK","COM","MT"
"2021-W06","MT",533,1525,0,"HCW","COM","MT"
"2021-W06","MT",0,0,0,"HCW","AZ","MT"
"2021-W06","MT",2,1,0,"HCW","MOD","MT"
"2021-W06","MT",0,0,0,"LTCF","AZ","MT"
"2021-W06","MT",0,0,0,"LTCF","MOD","MT"
"2021-W06","MT",242,1431,0,"LTCF","COM","MT"
"2021-W07","MT",6894,4580,0,"ALL","COM","MT"
"2021-W07","MT",3932,0,0,"ALL","AZ","MT"
"2021-W07","MT",517,2,0,"ALL","MOD","MT"
"2021-W07","MT",156,133,0,"Age18_24","COM","MT"
"2021-W07","MT",2,1,0,"Age18_24","MOD","MT"
"2021-W07","MT",405,0,0,"Age18_24","AZ","MT"
"2021-W07","MT",2183,1764,0,"Age25_49","COM","MT"
"2021-W07","MT",40,0,0,"Age25_49","MOD","MT"
"2021-W07","MT",3069,0,0,"Age25_49","AZ","MT"
"2021-W07","MT",614,809,0,"Age50_59","COM","MT"
"2021-W07","MT",332,1,0,"Age50_59","MOD","MT"
"2021-W07","MT",425,0,0,"Age50_59","AZ","MT"
"2021-W07","MT",940,366,0,"Age60_69","COM","MT"
"2021-W07","MT",123,0,0,"Age60_69","MOD","MT"
"2021-W07","MT",16,0,0,"Age60_69","AZ","MT"
"2021-W07","MT",15,0,0,"Age70_79","MOD","MT"
"2021-W07","MT",983,255,0,"Age70_79","COM","MT"
"2021-W07","MT",5,0,0,"Age70_79","AZ","MT"
"2021-W07","MT",12,0,0,"Age80+","AZ","MT"
"2021-W07","MT",5,0,0,"Age80+","MOD","MT"
"2021-W07","MT",2018,1253,0,"Age80+","COM","MT"
"2021-W07","MT",2,1,0,"Age<18","AZ","MT"
"2021-W07","MT",4,0,0,"Age<18","COM","MT"
"2021-W07","MT",0,0,0,"AgeUNK","MOD","MT"
"2021-W07","MT",0,0,0,"AgeUNK","COM","MT"
"2021-W07","MT",0,0,0,"AgeUNK","AZ","MT"
"2021-W07","MT",0,0,0,"HCW","MOD","MT"
"2021-W07","MT",379,1112,0,"HCW","COM","MT"
"2021-W07","MT",9,0,0,"HCW","AZ","MT"
"2021-W07","MT",1,1,0,"LTCF","MOD","MT"
"2021-W07","MT",0,0,0,"LTCF","AZ","MT"
"2021-W07","MT",49,919,0,"LTCF","COM","MT"
"2021-W08","MT",10989,5,0,"ALL","AZ","MT"
"2021-W08","MT",7051,6317,0,"ALL","COM","MT"
"2021-W08","MT",5,0,0,"ALL","JANSS","MT"
"2021-W08","MT",526,4,0,"ALL","MOD","MT"
"2021-W08","MT",1206,0,0,"Age18_24","AZ","MT"
"2021-W08","MT",5,0,0,"Age18_24","MOD","MT"
"2021-W08","MT",227,147,0,"Age18_24","COM","MT"
"2021-W08","MT",2,0,0,"Age18_24","JANSS","MT"
"2021-W08","MT",8230,4,0,"Age25_49","AZ","MT"
"2021-W08","MT",1523,1725,0,"Age25_49","COM","MT"
"2021-W08","MT",44,0,0,"Age25_49","MOD","MT"
"2021-W08","MT",2,0,0,"Age25_49","JANSS","MT"
"2021-W08","MT",1275,1,0,"Age50_59","AZ","MT"
"2021-W08","MT",0,0,0,"Age50_59","JANSS","MT"
"2021-W08","MT",257,1,0,"Age50_59","MOD","MT"
"2021-W08","MT",982,702,0,"Age50_59","COM","MT"
"2021-W08","MT",177,1,0,"Age60_69","MOD","MT"
"2021-W08","MT",0,0,0,"Age60_69","JANSS","MT"
"2021-W08","MT",251,0,0,"Age60_69","AZ","MT"
"2021-W08","MT",1662,420,0,"Age60_69","COM","MT"
"2021-W08","MT",0,0,0,"Age70_79","JANSS","MT"
"2021-W08","MT",19,0,0,"Age70_79","AZ","MT"
"2021-W08","MT",41,0,0,"Age70_79","MOD","MT"
"2021-W08","MT",1746,271,0,"Age70_79","COM","MT"
"2021-W08","MT",1,0,0,"Age80+","JANSS","MT"
"2021-W08","MT",2,1,0,"Age80+","MOD","MT"
"2021-W08","MT",8,0,0,"Age80+","AZ","MT"
"2021-W08","MT",911,3052,0,"Age80+","COM","MT"
"2021-W08","MT",25,0,0,"Age<18","COM","MT"
"2021-W08","MT",0,0,0,"Age<18","JANSS","MT"
"2021-W08","MT",16,0,0,"Age<18","AZ","MT"
"2021-W08","MT",0,0,0,"AgeUNK","MOD","MT"
"2021-W08","MT",0,0,0,"AgeUNK","COM","MT"
"2021-W08","MT",0,0,0,"AgeUNK","JANSS","MT"
"2021-W08","MT",0,0,0,"AgeUNK","AZ","MT"
"2021-W08","MT",0,0,0,"HCW","MOD","MT"
"2021-W08","MT",66,0,0,"HCW","AZ","MT"
"2021-W08","MT",0,0,0,"HCW","JANSS","MT"
"2021-W08","MT",392,909,0,"HCW","COM","MT"
"2021-W08","MT",0,0,0,"LTCF","AZ","MT"
"2021-W08","MT",0,0,0,"LTCF","JANSS","MT"
"2021-W08","MT",0,0,0,"LTCF","MOD","MT"
"2021-W08","MT",37,470,0,"LTCF","COM","MT"
"2021-W09","MT",7093,5703,0,"ALL","COM","MT"
"2021-W09","MT",13342,6,0,"ALL","AZ","MT"
"2021-W09","MT",36,61,0,"ALL","MOD","MT"
"2021-W09","MT",110,178,0,"Age18_24","COM","MT"
"2021-W09","MT",676,0,0,"Age18_24","AZ","MT"
"2021-W09","MT",1,1,0,"Age18_24","MOD","MT"
"2021-W09","MT",16,36,0,"Age25_49","MOD","MT"
"2021-W09","MT",8196,6,0,"Age25_49","AZ","MT"
"2021-W09","MT",1212,1344,0,"Age25_49","COM","MT"
"2021-W09","MT",6,5,0,"Age50_59","MOD","MT"
"2021-W09","MT",2850,0,0,"Age50_59","AZ","MT"
"2021-W09","MT",1260,457,0,"Age50_59","COM","MT"
"2021-W09","MT",1566,0,0,"Age60_69","AZ","MT"
"2021-W09","MT",2082,254,0,"Age60_69","COM","MT"
"2021-W09","MT",7,1,0,"Age60_69","MOD","MT"
"2021-W09","MT",5,0,0,"Age70_79","MOD","MT"
"2021-W09","MT",49,0,0,"Age70_79","AZ","MT"
"2021-W09","MT",1978,196,0,"Age70_79","COM","MT"
"2021-W09","MT",1,18,0,"Age80+","MOD","MT"
"2021-W09","MT",451,3274,0,"Age80+","COM","MT"
"2021-W09","MT",5,0,0,"Age80+","AZ","MT"
"2021-W09","MT",9,1,0,"Age<18","COM","MT"
"2021-W09","MT",5,0,0,"Age<18","AZ","MT"
"2021-W09","MT",0,0,0,"AgeUNK","AZ","MT"
"2021-W09","MT",0,0,0,"AgeUNK","MOD","MT"
"2021-W09","MT",0,0,0,"AgeUNK","COM","MT"
"2021-W09","MT",0,1,0,"HCW","MOD","MT"
"2021-W09","MT",58,1,0,"HCW","AZ","MT"
"2021-W09","MT",340,602,0,"HCW","COM","MT"
"2021-W09","MT",0,1,0,"LTCF","MOD","MT"
"2021-W09","MT",0,0,0,"LTCF","AZ","MT"
"2021-W09","MT",53,44,0,"LTCF","COM","MT"
"2021-W10","MT",1,0,0,"ALL","JANSS","MT"
"2021-W10","MT",8,366,0,"ALL","MOD","MT"
"2021-W10","MT",14962,10,0,"ALL","AZ","MT"
"2021-W10","MT",7540,5668,0,"ALL","COM","MT"
"2021-W10","MT",0,8,0,"Age18_24","MOD","MT"
"2021-W10","MT",929,0,0,"Age18_24","AZ","MT"
"2021-W10","MT",0,0,0,"Age18_24","JANSS","MT"
"2021-W10","MT",133,156,0,"Age18_24","COM","MT"
"2021-W10","MT",1613,1185,0,"Age25_49","COM","MT"
"2021-W10","MT",5911,3,0,"Age25_49","AZ","MT"
"2021-W10","MT",1,0,0,"Age25_49","JANSS","MT"
"2021-W10","MT",4,165,0,"Age25_49","MOD","MT"
"2021-W10","MT",2,73,0,"Age50_59","MOD","MT"
"2021-W10","MT",406,583,0,"Age50_59","COM","MT"
"2021-W10","MT",1896,1,0,"Age50_59","AZ","MT"
"2021-W10","MT",0,0,0,"Age50_59","JANSS","MT"
"2021-W10","MT",0,0,0,"Age60_69","JANSS","MT"
"2021-W10","MT",561,900,0,"Age60_69","COM","MT"
"2021-W10","MT",6186,1,0,"Age60_69","AZ","MT"
"2021-W10","MT",1,114,0,"Age60_69","MOD","MT"
"2021-W10","MT",3455,934,0,"Age70_79","COM","MT"
"2021-W10","MT",36,5,0,"Age70_79","AZ","MT"
"2021-W10","MT",0,0,0,"Age70_79","JANSS","MT"
"2021-W10","MT",1,3,0,"Age70_79","MOD","MT"
"2021-W10","MT",4,0,0,"Age80+","AZ","MT"
"2021-W10","MT",0,3,0,"Age80+","MOD","MT"
"2021-W10","MT",0,0,0,"Age80+","JANSS","MT"
"2021-W10","MT",1372,1910,0,"Age80+","COM","MT"
"2021-W10","MT",14,2,0,"Age<18","COM","MT"
"2021-W10","MT",0,0,0,"Age<18","JANSS","MT"
"2021-W10","MT",5,0,0,"Age<18","AZ","MT"
"2021-W10","MT",0,0,0,"AgeUNK","AZ","MT"
"2021-W10","MT",0,0,0,"AgeUNK","JANSS","MT"
"2021-W10","MT",0,0,0,"AgeUNK","COM","MT"
"2021-W10","MT",0,0,0,"AgeUNK","MOD","MT"
"2021-W10","MT",0,0,0,"HCW","JANSS","MT"
"2021-W10","MT",57,0,0,"HCW","AZ","MT"
"2021-W10","MT",0,0,0,"HCW","MOD","MT"
"2021-W10","MT",223,326,0,"HCW","COM","MT"
"2021-W10","MT",0,0,0,"LTCF","JANSS","MT"
"2021-W10","MT",0,0,0,"LTCF","MOD","MT"
"2021-W10","MT",0,0,0,"LTCF","AZ","MT"
"2021-W10","MT",12,37,0,"LTCF","COM","MT"
"2021-W11","MT",8205,6631,0,"ALL","COM","MT"
"2021-W11","MT",1,0,0,"ALL","JANSS","MT"
"2021-W11","MT",1323,299,0,"ALL","MOD","MT"
"2021-W11","MT",10565,15,0,"ALL","AZ","MT"
"2021-W11","MT",114,207,0,"Age18_24","COM","MT"
"2021-W11","MT",777,0,0,"Age18_24","AZ","MT"
"2021-W11","MT",0,0,0,"Age18_24","JANSS","MT"
"2021-W11","MT",6,2,0,"Age18_24","MOD","MT"
"2021-W11","MT",3586,10,0,"Age25_49","AZ","MT"
"2021-W11","MT",1,0,0,"Age25_49","JANSS","MT"
"2021-W11","MT",880,1439,0,"Age25_49","COM","MT"
"2021-W11","MT",53,35,0,"Age25_49","MOD","MT"
"2021-W11","MT",25,177,0,"Age50_59","MOD","MT"
"2021-W11","MT",350,914,0,"Age50_59","COM","MT"
"2021-W11","MT",855,2,0,"Age50_59","AZ","MT"
"2021-W11","MT",0,0,0,"Age50_59","JANSS","MT"
"2021-W11","MT",819,1606,0,"Age60_69","COM","MT"
"2021-W11","MT",100,69,0,"Age60_69","MOD","MT"
"2021-W11","MT",5074,1,0,"Age60_69","AZ","MT"
"2021-W11","MT",0,0,0,"Age60_69","JANSS","MT"
"2021-W11","MT",0,0,0,"Age70_79","JANSS","MT"
"2021-W11","MT",1122,14,0,"Age70_79","MOD","MT"
"2021-W11","MT",261,1,0,"Age70_79","AZ","MT"
"2021-W11","MT",4689,1702,0,"Age70_79","COM","MT"
"2021-W11","MT",0,0,0,"Age80+","JANSS","MT"
"2021-W11","MT",1353,763,0,"Age80+","COM","MT"
"2021-W11","MT",17,2,0,"Age80+","MOD","MT"
"2021-W11","MT",12,1,0,"Age80+","AZ","MT"
"2021-W11","MT",0,0,0,"Age<18","JANSS","MT"
"2021-W11","MT",15,26,0,"Age<18","COM","MT"
"2021-W11","MT",49,15,0,"Age<18","AZ","MT"
"2021-W11","MT",0,0,0,"AgeUNK","MOD","MT"
"2021-W11","MT",0,0,0,"AgeUNK","AZ","MT"
"2021-W11","MT",0,0,0,"AgeUNK","JANSS","MT"
"2021-W11","MT",0,0,0,"AgeUNK","COM","MT"
"2021-W11","MT",9,0,0,"HCW","MOD","MT"
"2021-W11","MT",0,0,0,"HCW","JANSS","MT"
"2021-W11","MT",57,0,0,"HCW","AZ","MT"
"2021-W11","MT",169,272,0,"HCW","COM","MT"
"2021-W11","MT",0,0,0,"LTCF","MOD","MT"
"2021-W11","MT",0,0,0,"LTCF","JANSS","MT"
"2021-W11","MT",0,0,0,"LTCF","AZ","MT"
"2021-W11","MT",17,15,0,"LTCF","COM","MT"
"2021-W12","MT",12254,5093,0,"ALL","COM","MT"
"2021-W12","MT",5403,689,0,"ALL","MOD","MT"
"2021-W12","MT",4912,54,0,"ALL","AZ","MT"
"2021-W12","MT",395,91,0,"Age18_24","COM","MT"
"2021-W12","MT",121,2,0,"Age18_24","AZ","MT"
"2021-W12","MT",44,2,0,"Age18_24","MOD","MT"
"2021-W12","MT",139,39,0,"Age25_49","MOD","MT"
"2021-W12","MT",1730,1173,0,"Age25_49","COM","MT"
"2021-W12","MT",968,31,0,"Age25_49","AZ","MT"
"2021-W12","MT",304,11,0,"Age50_59","AZ","MT"
"2021-W12","MT",661,1192,0,"Age50_59","COM","MT"
"2021-W12","MT",54,373,0,"Age50_59","MOD","MT"
"2021-W12","MT",3099,10,0,"Age60_69","AZ","MT"
"2021-W12","MT",746,271,0,"Age60_69","COM","MT"
"2021-W12","MT",3488,232,0,"Age60_69","MOD","MT"
"2021-W12","MT",1673,43,0,"Age70_79","MOD","MT"
"2021-W12","MT",418,0,0,"Age70_79","AZ","MT"
"2021-W12","MT",7989,2002,0,"Age70_79","COM","MT"
"2021-W12","MT",2,0,0,"Age80+","AZ","MT"
"2021-W12","MT",733,364,0,"Age80+","COM","MT"
"2021-W12","MT",5,0,0,"Age80+","MOD","MT"
"2021-W12","MT",5,0,0,"Age<18","AZ","MT"
"2021-W12","MT",35,12,0,"Age<18","COM","MT"
"2021-W12","MT",0,0,0,"AgeUNK","COM","MT"
"2021-W12","MT",0,0,0,"AgeUNK","AZ","MT"
"2021-W12","MT",0,0,0,"AgeUNK","MOD","MT"
"2021-W12","MT",19,2,0,"HCW","AZ","MT"
"2021-W12","MT",11,0,0,"HCW","MOD","MT"
"2021-W12","MT",263,340,0,"HCW","COM","MT"
"2021-W12","MT",0,0,0,"LTCF","MOD","MT"
"2021-W12","MT",1,0,0,"LTCF","AZ","MT"
"2021-W12","MT",13,37,0,"LTCF","COM","MT"
"2021-W13","MT",9060,7558,0,"ALL","COM","MT"
"2021-W13","MT",11153,7,0,"ALL","AZ","MT"
"2021-W13","MT",1439,2,0,"ALL","MOD","MT"
"2021-W13","MT",128,0,0,"Age18_24","AZ","MT"
"2021-W13","MT",70,166,0,"Age18_24","COM","MT"
"2021-W13","MT",0,0,0,"Age18_24","MOD","MT"
"2021-W13","MT",550,1645,0,"Age25_49","COM","MT"
"2021-W13","MT",29,0,0,"Age25_49","MOD","MT"
"2021-W13","MT",894,2,0,"Age25_49","AZ","MT"
"2021-W13","MT",350,3,0,"Age50_59","AZ","MT"
"2021-W13","MT",220,408,0,"Age50_59","COM","MT"
"2021-W13","MT",21,0,0,"Age50_59","MOD","MT"
"2021-W13","MT",95,1,0,"Age60_69","MOD","MT"
"2021-W13","MT",8754,1,0,"Age60_69","AZ","MT"
"2021-W13","MT",495,593,0,"Age60_69","COM","MT"
"2021-W13","MT",1293,1,0,"Age70_79","MOD","MT"
"2021-W13","MT",7602,3440,0,"Age70_79","COM","MT"
"2021-W13","MT",1023,0,0,"Age70_79","AZ","MT"
"2021-W13","MT",1,0,0,"Age80+","MOD","MT"
"2021-W13","MT",4,0,0,"Age80+","AZ","MT"
"2021-W13","MT",123,1306,0,"Age80+","COM","MT"
"2021-W13","MT",7,15,0,"Age<18","COM","MT"
"2021-W13","MT",1,0,0,"Age<18","MOD","MT"
"2021-W13","MT",0,0,0,"AgeUNK","AZ","MT"
"2021-W13","MT",0,0,0,"AgeUNK","MOD","MT"
"2021-W13","MT",0,0,0,"AgeUNK","COM","MT"
"2021-W13","MT",46,0,0,"HCW","AZ","MT"
"2021-W13","MT",318,429,0,"HCW","COM","MT"
"2021-W13","MT",1,0,0,"HCW","MOD","MT"
"2021-W13","MT",1,0,0,"LTCF","AZ","MT"
"2021-W13","MT",9,9,0,"LTCF","COM","MT"
"2021-W13","MT",0,0,0,"LTCF","MOD","MT"
"2021-W14","MT",2,0,0,"ALL","JANSS","MT"
"2021-W14","MT",6131,11351,0,"ALL","COM","MT"
"2021-W14","MT",543,17,0,"ALL","MOD","MT"
"2021-W14","MT",11013,432,0,"ALL","AZ","MT"
"2021-W14","MT",229,84,0,"Age18_24","AZ","MT"
"2021-W14","MT",0,0,0,"Age18_24","JANSS","MT"
"2021-W14","MT",2,0,0,"Age18_24","MOD","MT"
"2021-W14","MT",130,135,0,"Age18_24","COM","MT"
"2021-W14","MT",0,0,0,"Age25_49","JANSS","MT"
"2021-W14","MT",1516,286,0,"Age25_49","AZ","MT"
"2021-W14","MT",26,2,0,"Age25_49","MOD","MT"
"2021-W14","MT",1028,1030,0,"Age25_49","COM","MT"
"2021-W14","MT",79,11,0,"Age50_59","MOD","MT"
"2021-W14","MT",1,0,0,"Age50_59","JANSS","MT"
"2021-W14","MT",943,413,0,"Age50_59","COM","MT"
"2021-W14","MT",3679,46,0,"Age50_59","AZ","MT"
"2021-W14","MT",1472,890,0,"Age60_69","COM","MT"
"2021-W14","MT",5003,6,0,"Age60_69","AZ","MT"
"2021-W14","MT",37,2,0,"Age60_69","MOD","MT"
"2021-W14","MT",1,0,0,"Age60_69","JANSS","MT"
"2021-W14","MT",397,2,0,"Age70_79","MOD","MT"
"2021-W14","MT",581,5,0,"Age70_79","AZ","MT"
"2021-W14","MT",2390,7438,0,"Age70_79","COM","MT"
"2021-W14","MT",0,0,0,"Age70_79","JANSS","MT"
"2021-W14","MT",5,5,0,"Age80+","AZ","MT"
"2021-W14","MT",2,0,0,"Age80+","MOD","MT"
"2021-W14","MT",168,1445,0,"Age80+","COM","MT"
"2021-W14","MT",0,0,0,"Age80+","JANSS","MT"
"2021-W14","MT",22,13,0,"Age<18","COM","MT"
"2021-W14","MT",7,1,0,"Age<18","AZ","MT"
"2021-W14","MT",0,0,0,"Age<18","JANSS","MT"
"2021-W14","MT",0,0,0,"AgeUNK","MOD","MT"
"2021-W14","MT",0,0,0,"AgeUNK","JANSS","MT"
"2021-W14","MT",0,0,0,"AgeUNK","AZ","MT"
"2021-W14","MT",0,0,0,"AgeUNK","COM","MT"
"2021-W14","MT",1,0,0,"HCW","MOD","MT"
"2021-W14","MT",24,0,0,"HCW","AZ","MT"
"2021-W14","MT",21,68,0,"HCW","COM","MT"
"2021-W14","MT",0,0,0,"HCW","JANSS","MT"
"2021-W14","MT",0,0,0,"LTCF","MOD","MT"
"2021-W14","MT",1,0,0,"LTCF","AZ","MT"
"2021-W14","MT",18,32,0,"LTCF","COM","MT"
"2021-W14","MT",0,0,0,"LTCF","JANSS","MT"
"2021-W15","MT",544,1438,0,"ALL","MOD","MT"
"2021-W15","MT",8497,14620,0,"ALL","COM","MT"
"2021-W15","MT",8637,2224,0,"ALL","AZ","MT"
"2021-W15","MT",9,6,0,"Age18_24","MOD","MT"
"2021-W15","MT",140,372,0,"Age18_24","COM","MT"
"2021-W15","MT",200,333,0,"Age18_24","AZ","MT"
"2021-W15","MT",912,1637,0,"Age25_49","COM","MT"
"2021-W15","MT",62,106,0,"Age25_49","MOD","MT"
"2021-W15","MT",1039,1560,0,"Age25_49","AZ","MT"
"2021-W15","MT",2503,660,0,"Age50_59","COM","MT"
"2021-W15","MT",96,44,0,"Age50_59","MOD","MT"
"2021-W15","MT",6435,303,0,"Age50_59","AZ","MT"
"2021-W15","MT",23,103,0,"Age60_69","MOD","MT"
"2021-W15","MT",856,14,0,"Age60_69","AZ","MT"
"2021-W15","MT",1751,793,0,"Age60_69","COM","MT"
"2021-W15","MT",3032,10526,0,"Age70_79","COM","MT"
"2021-W15","MT",354,1166,0,"Age70_79","MOD","MT"
"2021-W15","MT",93,3,0,"Age70_79","AZ","MT"
"2021-W15","MT",159,632,0,"Age80+","COM","MT"
"2021-W15","MT",4,11,0,"Age80+","AZ","MT"
"2021-W15","MT",0,13,0,"Age80+","MOD","MT"
"2021-W15","MT",3,2,0,"Age<18","AZ","MT"
"2021-W15","MT",0,1,0,"Age<18","MOD","MT"
"2021-W15","MT",6,34,0,"Age<18","COM","MT"
"2021-W15","MT",0,0,0,"AgeUNK","COM","MT"
"2021-W15","MT",0,0,0,"AgeUNK","AZ","MT"
"2021-W15","MT",0,0,0,"AgeUNK","MOD","MT"
"2021-W15","MT",0,0,0,"HCW","AZ","MT"
"2021-W15","MT",0,0,0,"HCW","COM","MT"
"2021-W15","MT",0,0,0,"HCW","MOD","MT"
"2021-W15","MT",0,0,0,"LTCF","MOD","MT"
"2021-W15","MT",0,0,0,"LTCF","AZ","MT"
"2021-W15","MT",7,19,0,"LTCF","COM","MT"
"2021-W16","MT",70,5236,0,"ALL","MOD","MT"
"2021-W16","MT",9122,8363,0,"ALL","AZ","MT"
"2021-W16","MT",12277,3561,0,"ALL","COM","MT"
"2021-W16","MT",1,54,0,"Age18_24","MOD","MT"
"2021-W16","MT",217,1019,0,"Age18_24","AZ","MT"
"2021-W16","MT",222,69,0,"Age18_24","COM","MT"
"2021-W16","MT",23,94,0,"Age25_49","MOD","MT"
"2021-W16","MT",2485,6107,0,"Age25_49","AZ","MT"
"2021-W16","MT",2884,503,0,"Age25_49","COM","MT"
"2021-W16","MT",30,42,0,"Age50_59","MOD","MT"
"2021-W16","MT",2976,211,0,"Age50_59","COM","MT"
"2021-W16","MT",5598,982,0,"Age50_59","AZ","MT"
"2021-W16","MT",772,240,0,"Age60_69","AZ","MT"
"2021-W16","MT",2907,451,0,"Age60_69","COM","MT"
"2021-W16","MT",5,3266,0,"Age60_69","MOD","MT"
"2021-W16","MT",3046,2208,0,"Age70_79","COM","MT"
"2021-W16","MT",45,7,0,"Age70_79","AZ","MT"
"2021-W16","MT",11,1775,0,"Age70_79","MOD","MT"
"2021-W16","MT",242,119,0,"Age80+","COM","MT"
"2021-W16","MT",5,8,0,"Age80+","AZ","MT"
"2021-W16","MT",0,5,0,"Age80+","MOD","MT"
"2021-W16","MT",1,13,0,"Age<18","AZ","MT"
"2021-W16","MT",22,7,0,"Age<18","COM","MT"
"2021-W16","MT",0,0,0,"AgeUNK","AZ","MT"
"2021-W16","MT",0,0,0,"AgeUNK","MOD","MT"
"2021-W16","MT",0,0,0,"AgeUNK","COM","MT"
"2021-W16","MT",33,57,0,"HCW","AZ","MT"
"2021-W16","MT",158,133,0,"HCW","COM","MT"
"2021-W16","MT",1,14,0,"HCW","MOD","MT"
"2021-W16","MT",0,0,0,"LTCF","AZ","MT"
"2021-W16","MT",0,0,0,"LTCF","MOD","MT"
"2021-W16","MT",3,29,0,"LTCF","COM","MT"
"2021-W17","MT",63,1278,0,"ALL","MOD","MT"
"2021-W17","MT",2,0,0,"ALL","JANSS","MT"
"2021-W17","MT",4544,2190,0,"ALL","AZ","MT"
